corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,원문헤더,원문행,비고_원문,겸직인원_언급,fetched_at,status,raw_path,raw_sha256
신한지주,지주,2022,20230315001015,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,13,50,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 132 | - | 13 | - | 145 | 3년 3개월 (15년 8개월) | 26,025 | 178 | - | - | - | -",,N,2026-09-22T11:55:13+09:00,000,raw/document/20230315001015.zip,d7aa6f003ac73c513de23caa824c7db09681b75bf4d07d037a3375706512c918
신한지주,지주,2022,20230315001015,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,13,51,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 39 | - | 6 | 1 | 45 | 3년 6개월 (10년 10개월) | 5,298 | 118 | -",,N,2026-09-22T11:55:13+09:00,000,raw/document/20230315001015.zip,d7aa6f003ac73c513de23caa824c7db09681b75bf4d07d037a3375706512c918
신한지주,지주,2022,20230315001015,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,13,52,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 171 | - | 19 | 1 | 190 | 3년 4개월 (14년 6개월) | 31,323 | 164 | -",,N,2026-09-22T11:55:13+09:00,000,raw/document/20230315001015.zip,d7aa6f003ac73c513de23caa824c7db09681b75bf4d07d037a3375706512c918
신한은행(구),은행,2022,20230315001124,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,6,53,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T11:56:12+09:00,000,raw/document/20230315001124.zip,13d7e290f2efc4381345cc33ffc45a1cddfe63d29aa68aa6e8b61e6963bb428b
신한은행(구),은행,2022,20230315001124,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,6,54,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융서비스 | 남 | 6,526 | - | 855 | 228 | 7,381 | 17년 4개월 | 972,968 | 132 | 1,749 | 2,432 | 4,181 | -",,N,2026-09-22T11:56:12+09:00,000,raw/document/20230315001124.zip,13d7e290f2efc4381345cc33ffc45a1cddfe63d29aa68aa6e8b61e6963bb428b
신한은행(구),은행,2022,20230315001124,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,6,55,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융서비스 | 여 | 6,035 | 150 | 188 | 54 | 6,223 | 14년 4개월 | 560,956 | 90 | -",,N,2026-09-22T11:56:12+09:00,000,raw/document/20230315001124.zip,13d7e290f2efc4381345cc33ffc45a1cddfe63d29aa68aa6e8b61e6963bb428b
신한은행(구),은행,2022,20230315001124,사업보고서 (2022.12),20230315,1. 임원 및 직원 등의 현황,6,56,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 12,561 | 150 | 1,043 | 282 | 13,604 | 15년 11개월 | 1,533,924 | 113 | -",,N,2026-09-22T11:56:12+09:00,000,raw/document/20230315001124.zip,13d7e290f2efc4381345cc33ffc45a1cddfe63d29aa68aa6e8b61e6963bb428b
KB손해보험,보험자회사,2023,20240312000746,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,15,57,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:06:33+09:00,000,raw/document/20240312000746.zip,501d651aa63935c92002c9f7674fd05ba2d1144f6168babafe52f524588150a8
KB손해보험,보험자회사,2023,20240312000746,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,15,58,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 1,450 | - | 42 | - | 1,492 | 16.1 | 157,051 | 105 | 740 | 997 | 1,737 | -",,N,2026-09-16T11:06:33+09:00,000,raw/document/20240312000746.zip,501d651aa63935c92002c9f7674fd05ba2d1144f6168babafe52f524588150a8
KB손해보험,보험자회사,2023,20240312000746,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,15,59,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 1,470 | - | 76 | - | 1,546 | 13.3 | 100,766 | 65 | -",,N,2026-09-16T11:06:33+09:00,000,raw/document/20240312000746.zip,501d651aa63935c92002c9f7674fd05ba2d1144f6168babafe52f524588150a8
KB손해보험,보험자회사,2023,20240312000746,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,15,60,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 2,920 | - | 118 | - | 3,038 | 14.7 | 257,817 | 85 | -",,N,2026-09-16T11:06:33+09:00,000,raw/document/20240312000746.zip,501d651aa63935c92002c9f7674fd05ba2d1144f6168babafe52f524588150a8
메리츠금융지주,지주,2023,20240312001044,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,5,61,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:07:21+09:00,000,raw/document/20240312001044.zip,baa4665617c4cbb873d76b3926a88dbe1afed89fb2e58df9466fcc87494c1ab0
메리츠금융지주,지주,2023,20240312001044,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,5,62,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 남 | 13 | - | 16 | - | 29 | 3.2 | 4,438 | 153 | - | - | - | -",,N,2026-09-16T11:07:21+09:00,000,raw/document/20240312001044.zip,baa4665617c4cbb873d76b3926a88dbe1afed89fb2e58df9466fcc87494c1ab0
메리츠금융지주,지주,2023,20240312001044,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,5,63,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 여 | 9 | - | 1 | - | 10 | 4.9 | 1,253 | 125 | -",,N,2026-09-16T11:07:21+09:00,000,raw/document/20240312001044.zip,baa4665617c4cbb873d76b3926a88dbe1afed89fb2e58df9466fcc87494c1ab0
메리츠금융지주,지주,2023,20240312001044,사업보고서 (2023.12),20240312,1. 임원 및 직원 등의 현황,5,64,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 22 | - | 17 | - | 39 | 3.6 | 5,691 | 146 | -",,N,2026-09-16T11:07:21+09:00,000,raw/document/20240312001044.zip,baa4665617c4cbb873d76b3926a88dbe1afed89fb2e58df9466fcc87494c1ab0
KB라이프생명보험,보험자회사,2023,20240314000804,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,17,65,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:12:00+09:00,000,raw/document/20240314000804.zip,81356fa68bad707334b70c182392899a938e01fe99528ea93fc351a73f40761c
KB라이프생명보험,보험자회사,2023,20240314000804,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,17,66,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"전사 | 남 | 335 | 335 | 32 | 32 | 367 | 9.0 | 37,901 | 103 | 135 | 182 | 317 | -",,N,2026-09-16T11:12:00+09:00,000,raw/document/20240314000804.zip,81356fa68bad707334b70c182392899a938e01fe99528ea93fc351a73f40761c
KB라이프생명보험,보험자회사,2023,20240314000804,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,17,67,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"전사 | 여 | 325 | 325 | 35 | 35 | 360 | 9.5 | 27,361 | 76 | -",,N,2026-09-16T11:12:00+09:00,000,raw/document/20240314000804.zip,81356fa68bad707334b70c182392899a938e01fe99528ea93fc351a73f40761c
KB라이프생명보험,보험자회사,2023,20240314000804,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,17,68,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 660 | 660 | 67 | 67 | 727 | 9.3 | 65,262 | 90 | -",,N,2026-09-16T11:12:00+09:00,000,raw/document/20240314000804.zip,81356fa68bad707334b70c182392899a938e01fe99528ea93fc351a73f40761c
메리츠금융지주,지주,2023,20240314001248,[기재정정]사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,5,69,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:14:30+09:00,000,raw/document/20240314001248.zip,15b26984f48f087f55b61c0e344e6b0fa16637b3cf2cd9a40284194398b180ec
메리츠금융지주,지주,2023,20240314001248,[기재정정]사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,5,70,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 남 | 13 | - | 16 | - | 29 | 3.2 | 4,438 | 153 | - | - | - | -",,N,2026-09-16T11:14:30+09:00,000,raw/document/20240314001248.zip,15b26984f48f087f55b61c0e344e6b0fa16637b3cf2cd9a40284194398b180ec
메리츠금융지주,지주,2023,20240314001248,[기재정정]사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,5,71,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 여 | 9 | - | 1 | - | 10 | 4.9 | 1,253 | 125 | -",,N,2026-09-16T11:14:30+09:00,000,raw/document/20240314001248.zip,15b26984f48f087f55b61c0e344e6b0fa16637b3cf2cd9a40284194398b180ec
메리츠금융지주,지주,2023,20240314001248,[기재정정]사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,5,72,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 22 | - | 17 | - | 39 | 3.6 | 5,691 | 146 | -",,N,2026-09-16T11:14:30+09:00,000,raw/document/20240314001248.zip,15b26984f48f087f55b61c0e344e6b0fa16637b3cf2cd9a40284194398b180ec
우리금융지주,지주,2023,20240314001383,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,10,73,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,지주,2023,20240314001383,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,10,74,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 64 | - | 30 | - | 94 | 2년 11개월 (14년 3개월) | 19,702 | 176 | - | - | - | -",,N,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,지주,2023,20240314001383,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,10,75,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 14 | - | 7 | - | 21 | 3년 00개월 (10년 2개월) | 2,700 | 121 | -",,N,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,지주,2023,20240314001383,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,10,76,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 78 | - | 37 | - | 115 | 2년 11개월 (13년 6개월) | 22,402 | 167 | -",,N,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
BNK금융지주,지주,2023,20240314001564,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,9,77,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T11:57:29+09:00,000,raw/document/20240314001564.zip,3b2f323a642d97ab4dac5467ef5e7d1555940c9c94b263b19c4b9fe5298b28b3
BNK금융지주,지주,2023,20240314001564,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,9,78,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 98 | - | 8 | - | 106 | 26개월 | 18,400 | 172 | - | - | - | -",,N,2026-09-22T11:57:29+09:00,000,raw/document/20240314001564.zip,3b2f323a642d97ab4dac5467ef5e7d1555940c9c94b263b19c4b9fe5298b28b3
BNK금융지주,지주,2023,20240314001564,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,9,79,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 5 | - | 10 | - | 15 | 22개월 | 1,216 | 99 | -",,N,2026-09-22T11:57:29+09:00,000,raw/document/20240314001564.zip,3b2f323a642d97ab4dac5467ef5e7d1555940c9c94b263b19c4b9fe5298b28b3
BNK금융지주,지주,2023,20240314001564,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,9,80,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 103 | - | 18 | - | 121 | 25개월 | 19,616 | 164 | -",,N,2026-09-22T11:57:29+09:00,000,raw/document/20240314001564.zip,3b2f323a642d97ab4dac5467ef5e7d1555940c9c94b263b19c4b9fe5298b28b3
KB금융,지주,2023,20240314001585,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,15,81,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:18:57+09:00,000,raw/document/20240314001585.zip,acf98f89b3051ab20dc165685969c35b65dfff86d14432eb8f5d64b1f4d68b86
KB금융,지주,2023,20240314001585,사업보고서 (2023.12),20240314,1. 임원 및 직원 등의 현황,15,82,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 116 | - | - | - | 116 | 4년8개월 (16년 10개월) | 23,990 | 204 | - | - | - | -",,N,2026-09-16T11:18:57+09:00,000,raw/document/20240314001585.zip,acf98f89b3051ab20dc165685969c35b65dfff86d14432eb8f5d64b1f4d68b86
