corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,위원회명,구성,소속이사명,설치목적및권한사항,비고,구분,열수일치,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
BNK금융지주,,2011,20120330002741,사업보고서 (2011.12),20120330,1. 이사회에 관한 사항,1,39,이사회 운영위원회,상임이사 1명 비상임이사 1명 사외이사 2명,,<목적> - 이사회에서 위임한 사항에 대한 심의 및 결의 - 이사회 및 이사회내 위원회의 효율적인 운영과 기업 지배 구조의 개선에 관한 정책결정 <권한> - 이사회 등의 효율화 및 활성화에 관한 사항 - 이사회 등의 개최 및 사외이사 운영에 대한 사항- 기타 이사회가 필요하다고 인정하는 사항,,,Y,위원회명 | 구성 | 성명 | 설치목적 및 권한사항 | 비 고,이사회 운영위원회 | 상임이사 1명 비상임이사 1명 사외이사 2명 | 이장호 채정병 김성호 김우석 | <목적> - 이사회에서 위임한 사항에 대한 심의 및 결의 - 이사회 및 이사회내 위원회의 효율적인 운영과 기업 지배 구조의 개선에 관한 정책결정 <권한> - 이사회 등의 효율화 및 활성화에 관한 사항 - 이사회 등의 개최 및 사외이사 운영에 대한 사항- 기타 이사회가 필요하다고 인정하는 사항 | ,2026-09-22T11:40:17+09:00,000,raw/document/20120330002741.zip,2b43a0eb336d5c8388fde578ed79b205c021f29b0523c989ff2a6207620b7b79
BNK금융지주,,2011,20120330002741,사업보고서 (2011.12),20120330,1. 이사회에 관한 사항,1,40,리스크 관리위원회,상임이사 2명 사외이사 3명,,<목적> - 회사 및 자회사등의 각종 리스크에 대한 정책을 승인 하고 이의 준수 여부를 감시 및 감독 <권한> - 리스크관리의 기본방침 수립 및 조정 - 리스크 수준 및 허용한도 승인 - 리스크관리현황의 적정성 여부 심의,,,Y,위원회명 | 구성 | 성명 | 설치목적 및 권한사항 | 비 고,리스크 관리위원회 | 상임이사 2명 사외이사 3명 | 이장호 성세환 김우석 이종수 김종화 | <목적> - 회사 및 자회사등의 각종 리스크에 대한 정책을 승인 하고 이의 준수 여부를 감시 및 감독 <권한> - 리스크관리의 기본방침 수립 및 조정 - 리스크 수준 및 허용한도 승인 - 리스크관리현황의 적정성 여부 심의 | ,2026-09-22T11:40:17+09:00,000,raw/document/20120330002741.zip,2b43a0eb336d5c8388fde578ed79b205c021f29b0523c989ff2a6207620b7b79
BNK금융지주,,2011,20120330002741,사업보고서 (2011.12),20120330,1. 이사회에 관한 사항,1,41,경영발전 보상위원회,비상임이사 1명 사외이사 3명,,"<목적> - 회사발전을 위한 경영성과 제고방안을 수립 및 경영진의 성과목표 설정, 평가, 보상체계 수립 <권한> - 상임이사 및 집행임원에 대한 장단기 경영목표 수립, 성과측정 및 보상에 대한 검토 - 경영진 및 특정직원 대상자 결정, 성과측정 및 보상에 대한 검토 - 기타 이사회가 필요하다고 인정하는 사항",,,Y,위원회명 | 구성 | 성명 | 설치목적 및 권한사항 | 비 고,"경영발전 보상위원회 | 비상임이사 1명 사외이사 3명 | 채정병 김우석 이종수 김종화 | <목적> - 회사발전을 위한 경영성과 제고방안을 수립 및 경영진의 성과목표 설정, 평가, 보상체계 수립 <권한> - 상임이사 및 집행임원에 대한 장단기 경영목표 수립, 성과측정 및 보상에 대한 검토 - 경영진 및 특정직원 대상자 결정, 성과측정 및 보상에 대한 검토 - 기타 이사회가 필요하다고 인정하는 사항 | ",2026-09-22T11:40:17+09:00,000,raw/document/20120330002741.zip,2b43a0eb336d5c8388fde578ed79b205c021f29b0523c989ff2a6207620b7b79
BNK금융지주,,2011,20120330002741,사업보고서 (2011.12),20120330,1. 이사회에 관한 사항,1,42,감사위원 후보추천 위원회,사외이사 4명 (사외이사 전원),,<목적> - 주주총회에 선임할 감사위원회 위원후보를 추천하기 위한 위원회의 구성 및 운영에 관한 사항 <권한> - 감사위원회위원 후보자 선정 및 추천에 관한 사항- 기타 감사위원회 위원 후보추천을 위해 필요한 사항,,,Y,위원회명 | 구성 | 성명 | 설치목적 및 권한사항 | 비 고,감사위원 후보추천 위원회 | 사외이사 4명 (사외이사 전원) | 김성호 김우석 이종수 김종화 | <목적> - 주주총회에 선임할 감사위원회 위원후보를 추천하기 위한 위원회의 구성 및 운영에 관한 사항 <권한> - 감사위원회위원 후보자 선정 및 추천에 관한 사항- 기타 감사위원회 위원 후보추천을 위해 필요한 사항 | ,2026-09-22T11:40:17+09:00,000,raw/document/20120330002741.zip,2b43a0eb336d5c8388fde578ed79b205c021f29b0523c989ff2a6207620b7b79
메리츠금융지주,,2012,20120629000621,사업보고서 (2012.03),20120629,1. 이사회에 관한 사항,1,43,보상위원회,사외이사 2명상근이사 1명,"박의헌, 김국주, 김명직",회사 경영진에 대한 평가 및 보상,,,Y,위원회명 | 구성 | 소속 이사명 | 설치목적 및 권한사항,"보상위원회 | 사외이사 2명상근이사 1명 | 박의헌, 김국주, 김명직 | 회사 경영진에 대한 평가 및 보상",2026-09-22T11:40:35+09:00,000,raw/document/20120629000621.zip,526e1f01b788da010179a4a904f1c0a2e622653ef7256358fd8aac88befba018
메리츠금융지주,,2012,20120629000621,사업보고서 (2012.03),20120629,1. 이사회에 관한 사항,1,44,리스크관리위원회,사외이사 2명상근이사 1명,"박의헌, 김동원,김명직,",그룹 전체의 리스크관리 기본방향 수립 및 관리,,,Y,위원회명 | 구성 | 소속 이사명 | 설치목적 및 권한사항,"리스크관리위원회 | 사외이사 2명상근이사 1명 | 박의헌, 김동원,김명직, | 그룹 전체의 리스크관리 기본방향 수립 및 관리",2026-09-22T11:40:35+09:00,000,raw/document/20120629000621.zip,526e1f01b788da010179a4a904f1c0a2e622653ef7256358fd8aac88befba018
메리츠금융지주,,2012,20120629000621,사업보고서 (2012.03),20120629,1. 이사회에 관한 사항,1,45,감사위원후보추천위원회,사외이사 4명,"김국주, 강성룡, 김동원, 김명직",주주총회에 감사위원 후보자 추천,,,Y,위원회명 | 구성 | 소속 이사명 | 설치목적 및 권한사항,"감사위원후보추천위원회 | 사외이사 4명 | 김국주, 강성룡, 김동원, 김명직 | 주주총회에 감사위원 후보자 추천",2026-09-22T11:40:35+09:00,000,raw/document/20120629000621.zip,526e1f01b788da010179a4a904f1c0a2e622653ef7256358fd8aac88befba018
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,46,이사회운영위원회,"* 위원장: 홍기택(사외이사)* 사내이사위원: 신동규* 사외이사위원: 김영기, 배국환",,[설치목적] - 지배구조에 대한 전반적인 논의 및 검토 - 이사회와 각위원회 운영 효율화 및 기능활성화 [권한사항] - 이사회 및 각위원회 연간운영계획- 이사회 및 위원회가 필요하다고 인정하는 사항,-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,"이사회운영위원회 | * 위원장: 홍기택(사외이사)* 사내이사위원: 신동규* 사외이사위원: 김영기, 배국환 | [설치목적] - 지배구조에 대한 전반적인 논의 및 검토 - 이사회와 각위원회 운영 효율화 및 기능활성화 [권한사항] - 이사회 및 각위원회 연간운영계획- 이사회 및 위원회가 필요하다고 인정하는 사항 | -",2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,47,리스크관리위원회,"* 위원장: 신동규(사내이사)* 사외이사위원: 박용석, 허과현, 홍기택",,[설치목적] - 그룹내 경영상 발생하는 제반 리스크 관리 등을 위한 최고 의사결정기구 [권한사항] - 경영전략에 부합하는 리스크관리 기본방침 수립 - 부담 가능한 리스크수준(위험성향)의 결정 - 적정 익스포져한도 또는 손실허용한도 승인 - 위험자본 배분 - 리스크관리 관련 규정의 제정 및 개정 등- 기타 지주회사 이사회 및 위원회가 필요하다고 인정하는 사항,-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,"리스크관리위원회 | * 위원장: 신동규(사내이사)* 사외이사위원: 박용석, 허과현, 홍기택 | [설치목적] - 그룹내 경영상 발생하는 제반 리스크 관리 등을 위한 최고 의사결정기구 [권한사항] - 경영전략에 부합하는 리스크관리 기본방침 수립 - 부담 가능한 리스크수준(위험성향)의 결정 - 적정 익스포져한도 또는 손실허용한도 승인 - 위험자본 배분 - 리스크관리 관련 규정의 제정 및 개정 등- 기타 지주회사 이사회 및 위원회가 필요하다고 인정하는 사항 | -",2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,48,평가보상위원회,"* 위원장: 김영기(비상임이사)* 사내이사위원: 박용석, 박재근, * 사외이사위원 : 배국환, 홍기택",,"[설치목적] - 경영진, 자회사 대표에 대한 성과평가 및 보상체계수립 [권한사항] - 경영진의 성과평가 및 보상 - 자회사 대표이사에 대한 성과평가 및 보상 등",-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,"평가보상위원회 | * 위원장: 김영기(비상임이사)* 사내이사위원: 박용석, 박재근, * 사외이사위원 : 배국환, 홍기택 | [설치목적] - 경영진, 자회사 대표에 대한 성과평가 및 보상체계수립 [권한사항] - 경영진의 성과평가 및 보상 - 자회사 대표이사에 대한 성과평가 및 보상 등 | -",2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,49,감사위원회,"* 위원장: 배국환 (사외이사)* 사내이사위원 : 박재근* 사외이사위원: 박용석, 허과현",,"- 농협금융의 업무와 재산에 대한 감사 및 이에 부수되는 사항에 대하여 의결, 심의함으로써 이사의 직무집행을 감사하는 역할을 수행",-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,"감사위원회 | * 위원장: 배국환 (사외이사)* 사내이사위원 : 박재근* 사외이사위원: 박용석, 허과현 | - 농협금융의 업무와 재산에 대한 감사 및 이에 부수되는 사항에 대하여 의결, 심의함으로써 이사의 직무집행을 감사하는 역할을 수행 | -",2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,50,사외이사 후보추천위원회,"* 위원장: 위원 중 선임* 위원: 대표이사 회장, 비상근이사1인, 사외이사 3인",,"[설치목적] - 사외이사후보 검증, 심사 및 추천 [권한사항] - 주주총회에서 선임할 사외이사 후보 추천 - 사외이사후보 인선자문단 운영",-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,"사외이사 후보추천위원회 | * 위원장: 위원 중 선임* 위원: 대표이사 회장, 비상근이사1인, 사외이사 3인 | [설치목적] - 사외이사후보 검증, 심사 및 추천 [권한사항] - 주주총회에서 선임할 사외이사 후보 추천 - 사외이사후보 인선자문단 운영 | -",2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
농협금융지주,,2012,20130329002244,사업보고서 (2012.12),20130329,1. 이사회에 관한 사항,2,51,감사위원 후보추천위원회,* 위원장: 위원중 선임* 위원 : 사외이사 전원,,[설치목적] - 감사위원회 위원 후보자 선정 및 추천 [권한사항] - 주주총회에서 선임할 감사위원회 위원후보 추천,-,,Y,위원회명 | 구성 | 설치목적 및 권한사항 | 비 고,감사위원 후보추천위원회 | * 위원장: 위원중 선임* 위원 : 사외이사 전원 | [설치목적] - 감사위원회 위원 후보자 선정 및 추천 [권한사항] - 주주총회에서 선임할 감사위원회 위원후보 추천 | -,2026-09-22T11:43:25+09:00,000,raw/document/20130329002244.zip,54ca584a404958b9e52fb9a2f1b82d24bc6a04c8d9858acdfddb4aa287c9db22
JB금융지주,,2013,20140326000207,사업보고서 (2013.12),20140326,1. 이사회에 관한 사항,3,52,이 사 회 운영위원회,상임이사 1명사외이사 2명비상임이사 1명,김 한 회장 (위원장) 김두경 사외이사 송정식 사외이사 윤재엽 비상임이사,(목적)1. 이사회 위임 사항에 대한 심의·결의2. 이사회 및 이사회내 위원회의 효율적인 운영과 기업지배구조의 개선에 관한 정책결정(결의사항)1. 이사회 및 이사회내 위원회의 효율화 및 활성화에 관한 사항2. 이사회 및 이사회내 위원회의 개최 및 사외이사 운영에 대한 연간계획 수립3. 이사회 및 사외이사의 활동 평가에 관한 사항4. 기업지배구조의 개선에 관한 사항5. 기타 이사회 또는 위원장이 필요하다고 인정하는 사항,2013.07.01신규 선임,,Y,위원회명 | 구성 | 소속 이사명 | 설치목적 및 권한사항 | 비 고,이 사 회 운영위원회 | 상임이사 1명사외이사 2명비상임이사 1명 | 김 한 회장 (위원장) 김두경 사외이사 송정식 사외이사 윤재엽 비상임이사 | (목적)1. 이사회 위임 사항에 대한 심의·결의2. 이사회 및 이사회내 위원회의 효율적인 운영과 기업지배구조의 개선에 관한 정책결정(결의사항)1. 이사회 및 이사회내 위원회의 효율화 및 활성화에 관한 사항2. 이사회 및 이사회내 위원회의 개최 및 사외이사 운영에 대한 연간계획 수립3. 이사회 및 사외이사의 활동 평가에 관한 사항4. 기업지배구조의 개선에 관한 사항5. 기타 이사회 또는 위원장이 필요하다고 인정하는 사항 | 2013.07.01신규 선임,2026-09-22T11:43:43+09:00,000,raw/document/20140326000207.zip,783dcb7d1ae63972048e761e70964362c1c6ac7fce30c537cc6f2b9237ae227f
JB금융지주,,2013,20140326000207,사업보고서 (2013.12),20140326,1. 이사회에 관한 사항,3,53,경영발전보상 위 원 회,"3인 이상의이사로 구성(과반수이상 사외이사, 리스크관리위 원회 소속위원 1인 이상)",윤재엽 비상임이사 (위원장) 최준근 사외이사 이종화 사외이사 강효석 사외이사,"(목적)1. 경영성과 제고방안 수립2. 경영진 성과목표 설정, 평가 및 보상체계 수립(결의사항)1. 상임이사 및 집행간부의 장·단기 목표설정, 성과평가 및 보상 2. 상임이사, 집행간부 및 리스크에 중대한 영향을 미치는 특정직원에 대한 성과보상제도의 설계 ·운영의 적정성에 대한 평가3. 회사의 성과보상체계가 재무상황 및 리스크와 연계되도록 의사결정4. 연차보상평가 실시5. 평가대상자의 결정6. 기타 이사회 또는 위원장이 필요하다고 인정하는 사항",2013.07.01신규 선임,,Y,위원회명 | 구성 | 소속 이사명 | 설치목적 및 권한사항 | 비 고,"경영발전보상 위 원 회 | 3인 이상의이사로 구성(과반수이상 사외이사, 리스크관리위 원회 소속위원 1인 이상) | 윤재엽 비상임이사 (위원장) 최준근 사외이사 이종화 사외이사 강효석 사외이사 | (목적)1. 경영성과 제고방안 수립2. 경영진 성과목표 설정, 평가 및 보상체계 수립(결의사항)1. 상임이사 및 집행간부의 장·단기 목표설정, 성과평가 및 보상 2. 상임이사, 집행간부 및 리스크에 중대한 영향을 미치는 특정직원에 대한 성과보상제도의 설계 ·운영의 적정성에 대한 평가3. 회사의 성과보상체계가 재무상황 및 리스크와 연계되도록 의사결정4. 연차보상평가 실시5. 평가대상자의 결정6. 기타 이사회 또는 위원장이 필요하다고 인정하는 사항 | 2013.07.01신규 선임",2026-09-22T11:43:43+09:00,000,raw/document/20140326000207.zip,783dcb7d1ae63972048e761e70964362c1c6ac7fce30c537cc6f2b9237ae227f
